Date,Close,High,Low,Open,Volume,Daily Return,MACD,RSI,CCI,ADX
2010-03-02,164.46180725097656,166.47759575000663,163.43115689026408,164.78466234178757,19347350,0.0062555286936574195,-3.263323934099418,49.781006553920484,34.483303962658866,43.50235572055917
2010-03-03,167.4213409423828,167.71107558909029,164.66464910717315,164.66464910717315,15843680,0.01799526431623044,-2.5112081322964457,55.00001708170115,52.46703880623282,40.79227076056659
2010-03-04,168.27401733398438,169.26741676835726,166.56039288848987,167.4710164051912,14301070,0.005092997026555857,-1.825306089590299,56.40572553646741,66.06485271018474,38.689238365150665
2010-03-05,169.474365234375,170.45120437328086,167.31371559553585,169.29224054207756,12685070,0.007133293181015743,-1.1713629918310744,58.376899341460984,75.47027483499598,37.03915317508614
2010-03-08,171.0265655517578,174.88013630209883,168.3071246609527,170.5340027371946,38664790,0.009158909167390483,-0.5218432974212988,60.84256942476342,94.96124501229542,36.48076832596126
2010-03-09,169.25912475585938,172.0240902174437,168.26158221181086,168.26158221181086,14305280,-0.010334305610338435,-0.14800584195916144,56.72220673903083,78.75396024616711,35.94578860962275
2010-03-10,168.65066528320312,169.72270993255844,167.75245888414446,169.72270993255844,12767630,-0.0035948400036565076,0.09803535002245667,55.33294788851411,65.54108734058377,35.255146115990485
2010-03-11,169.3543243408203,169.93794946871174,167.08192155296763,168.87832179348933,11979800,0.004172287470290081,0.34581780018811514,56.6551057467044,64.18302840482417,34.35243871329872
2010-03-12,169.5323028564453,170.75336438119925,168.76656568276908,169.04388329924694,12033430,0.001050923950821625,0.5502061222174746,57.00179179044274,70.62965791031087,33.716318262654326
2010-03-15,166.81703186035156,169.27157231726596,166.48590290202333,168.83695134873005,8997490,-0.016016245578831967,0.48746645321054416,50.381194729663804,43.10789549815794,32.23666141446995
2010-03-16,166.87908935546875,167.6365526650935,165.36828068900735,166.9784254926636,12857170,0.0003720093471579755,0.4377067240753263,50.52263755863568,28.732376954173514,30.461118426665546
2010-03-17,167.8269500732422,169.04386827318191,166.8625280627458,167.22677740582395,10777370,0.005679925036949474,0.4693458912809376,52.73866718724311,41.170655714559764,29.23053888411258
2010-03-18,168.0215301513672,169.74757170907807,166.43623166162183,168.05050740840477,14269070,0.0011594090105317978,0.5043077989844278,53.20204414897432,39.26339245663618,28.29185015293517
2010-03-19,170.4056854248047,171.0182878321157,168.32368104143617,168.87832893929829,12889130,0.014189581961845388,0.7161415342515909,58.562949653104596,58.2133415733787,27.780770546619777
2010-03-22,168.9569854736328,170.02075648112455,166.39483513599794,167.6490046567526,11151560,-0.008501476623625548,0.7583811708004191,54.47909964695341,32.15234650641572,26.531499922716407
2010-03-23,169.58612060546875,170.2566648759366,167.10675903875511,169.0438897382752,13650500,0.0037236408430956214,0.833019800598521,55.91680560496283,33.04162470032832,25.446147493513035
2010-03-25,169.6688995361328,170.66644208346037,167.65312362215766,169.26325589704595,13646480,0.00048812326367575487,0.8886077038768008,56.113211081199516,30.829294257768066,24.573453227404848
2010-03-26,171.59776306152344,172.02409753666848,169.29638301273454,170.10765769100155,13422710,0.0113683976890524,1.0759023514465014,60.52641027904823,45.691030699401026,24.201579447890484
2010-03-29,173.43556213378906,174.2592538521149,171.61018458594043,171.7757490466216,11231550,0.010709924415545746,1.3569872309317361,64.21840160756521,64.68894074293758,24.498176135685508
2010-03-30,172.40077209472656,175.66244382903025,171.7757526633549,173.43556578546966,11929880,-0.005966423646519892,1.4791988316182483,60.77177027411479,59.0947575062531,25.13217639175376
2010-03-31,172.0406494140625,173.75426103309633,171.6391489952846,172.60357106460262,9997220,-0.0020888693031270167,1.529363959264174,59.573455132012725,42.93544440505296,25.651415965676385
2010-04-01,174.06056213378906,174.50760005513314,171.80057638579723,172.1896598006952,7681450,0.011740903830612215,1.7123711114519722,63.87605664336601,53.20922021350347,26.33401068440764
2010-04-05,177.01177978515625,177.3387780795043,174.2592315050736,175.0870663340763,11075350,0.016955119615773562,2.0716633526033092,69.05772957586008,88.25528556250829,27.633569329981896
2010-04-06,175.79489135742188,177.798250467187,174.84702941250137,177.47953855146045,12359300,-0.006874618340154237,2.232477702830181,64.9224582976818,84.52499991703971,28.93747356869914
2010-04-07,174.7476806640625,176.74276597199622,173.5142146439468,176.3536825258263,13004150,-0.005957002989524951,2.2494923355567096,61.50897196629255,68.91099449885391,29.40672776712592
2010-04-08,173.50592041015625,174.65661046065702,172.81468531554617,174.25925323008892,11497010,-0.007106018513020618,2.138129849939048,57.63899832583296,47.02417543172978,29.468218522906
2010-04-09,174.3502960205078,175.91490336160663,173.31135925496284,173.8453162632348,12367190,0.004866552151969961,2.093871485680438,59.50475982224551,58.97914213463301,29.872390602484423
2010-04-12,173.18307495117188,175.08709792780246,172.18967550346528,175.08709792780246,8614120,-0.006694689346547711,1.9422226935002413,55.843230148395214,38.247673207485,29.642519861449006
